id_cantitate,cantitate
1||2048575||1||2,2
1||2048578||1||1,1
1||2048594||1||1,2
1||2048605||1||1,1
1||2048611||1||1,3
1||2048611||1||2,1
1||2048611||1||3,1
1||2048611||1||4,1
1||2048616||1||1,1
1||2048616||1||2,1
1||2048616||2||1,-1
1||2048616||2||2,-1
1||2048631||1||1,1
1||2048631||1||2,1
1||2048639||1||2,4
1||2048639||1||4,1
1||2048639||2||1,2
1||2048639||2||3,1
1||2048639||2||5,1
1||2048639||3||5,1
1||2048646||1||1,10
1||2048646||1||2,1
1||2048658||1||2,2
1||2048658||1||3,2
1||2048658||1||4,4
1||2048658||1||5,1
1||2048664||1||1,1
1||2048664||1||2,1
1||2048664||1||3,1
1||2048664||1||4,1
1||2048664||1||5,1
1||2048664||1||6,1
1||2048666||1||1,3
1||2048666||1||2,1
1||2048666||2||2,3
1||2048671||1||2,12
1||2048674||1||1,1
1||2048674||1||2,6
1||2048677||1||1,2
1||2048677||1||2,1
1||2048677||2||1,2
1||2048677||2||2,1
1||2048686||1||1,1
1||2048686||1||2,1
1||2048686||1||3,1
1||2048686||1||4,1
1||2048686||1||5,1
1||2048686||1||6,1
1||2048686||1||7,1
1||2048686||1||8,1
1||2048688||1||1,3
1||2048688||1||2,2
1||2048689||1||1,1
1||2048695||1||1,1
1||2048695||1||2,2
1||2048700||1||1,6
1||2048700||1||2,4
1||2048700||1||3,1
1||2048700||1||4,1
1||2048700||1||5,1
1||2048700||1||6,1
1||2048700||1||7,1
1||2048707||1||1,1
1||2048707||1||2,1
1||2048723||1||1,1
1||2048723||1||2,1
1||2048723||1||3,1
1||2048723||1||4,1
1||2048724||1||1,1
1||2048726||1||1,1
1||2048726||2||2,1
1||2048726||2||3,1
1||2048726||2||4,1
1||2048729||1||2,1
1||2048729||2||2,-1
1||2048730||1||1,2
1||2048730||1||2,2
1||2048743||1||1,3
1||2048763||1||1,1
1||2048765||1||1,1
1||2048765||1||2,1
1||2048786||1||1,1
1||2048787||1||3,1
1||2048787||1||10,1
1||2048787||1||11,69.92
1||2048787||1||12,3
1||2048787||1||13,3
1||2048787||1||14,3
1||2048787||1||15,3
1||2048787||1||16,3
1||2048787||2||17,3
1||2048787||2||18,3
1||2048787||3||10,4
1||2048794||1||1,1
1||2048807||1||1,1
1||2048809||1||1,2
1||2048817||1||2,1
1||2048825||1||1,1
1||2048825||1||2,1
1||2048825||1||3,1
1||2048827||1||1,4
1||2048836||1||1,1
1||2048836||1||2,2
1||2048856||1||1,1
1||2048864||1||2,2
1||2048868||1||1,1
1||2048868||1||3,1
1||2048868||1||4,1
1||2048871||1||1,8
1||2048871||1||2,24
1||2048872||1||1,4
1||2048872||2||1,1
1||2048876||1||1,1
1||2048876||2||4,2
1||2048883||1||1,2
1||2048884||1||1,1
1||2048884||2||1,1
1||2048894||1||1,20
1||2048894||1||2,20
1||2048914||1||1,1
1||2048920||1||3,1
1||2048923||1||1,4
1||2048923||1||2,3
1||2048923||2||2,1
1||2048947||1||1,2
1||2048947||1||2,2
1||2048947||1||3,4
1||2048950||1||1,2
1||2048953||1||1,1
1||2048957||1||1,1
1||2048957||1||2,3
1||2048957||1||3,1
1||2048957||1||4,1
1||2048965||2||1,1
1||2048965||2||3,1
1||2048969||1||2,3
1||2048969||1||3,1
1||2048981||1||2,2
1||2048983||1||1,1
1||2048983||1||2,1
1||2048988||1||2,50
1||2048990||1||1,1
1||2048990||1||2,18.2
1||2048992||1||1,4
1||2048996||1||1,2
1||2048996||1||2,34.96
1||2048996||1||3,10
1||2048996||1||5,1
1||2048996||1||6,1
1||2048996||1||7,6
1||2048996||1||9,1
1||2049006||1||2,1
1||2049006||1||3,1
1||2049014||1||1,1
1||2049020||1||1,1
1||2049023||1||3,16
1||2049023||1||4,4
1||2049029||1||1,1
1||2049040||1||3,1
1||2049047||1||1,1
1||2049052||1||1,3
1||2049052||1||2,2
1||2049052||2||3,2
1||2049068||1||1,1
1||2049068||1||2,1
1||2049085||1||1,1
1||2049085||1||2,1
1||2049085||1||3,1
1||2049085||1||5,4
1||2049085||1||6,4
1||2049085||1||7,1
1||2049085||1||8,2
1||2049085||1||9,2
1||2049085||1||10,2
1||2049089||1||1,2
1||2049089||1||2,1
1||2049089||1||3,1
1||2049090||1||1,1
1||2049090||1||2,1
1||2049090||1||3,1
1||2049100||1||1,2
1||2049100||1||2,1
1||2049112||1||1,2
1||2049139||1||2,1
1||2049139||1||5,1
1||2049139||1||6,1
1||2049139||1||8,1
1||2049139||1||9,6
1||2049139||1||10,2
1||2049139||1||11,1
1||2049139||1||12,5
1||2049139||1||13,2
1||2049139||1||15,2
1||2049139||2||9,-5
1||2049149||1||1,1
1||2049160||1||1,1
1||2049166||1||1,2
1||2049193||1||1,4
1||2049194||1||1,8
1||2049204||1||2,3
1||2049211||1||1,2
1||2049213||1||1,4
1||2049213||1||2,8
1||2049216||1||2,1
1||2049216||1||3,1
1||2049216||1||4,1
1||2049216||1||5,3
1||2049216||1||6,1
1||2049216||1||7,1
1||2049216||1||8,1
1||2049216||1||9,1
1||2049216||1||10,1
1||2049216||1||11,1
1||2049216||1||12,5
1||2049216||1||13,1
1||2049216||1||14,1
1||2049216||1||15,1
1||2049216||1||16,1
1||2049216||1||17,1
1||2049216||1||18,1
1||2049216||1||19,2
1||2049216||1||20,2
1||2049216||1||21,2
1||2049216||3||1,1
1||2049216||3||22,1
1||2049217||1||1,1
1||2049220||1||1,2
1||2049220||1||2,4
1||2049229||1||1,1
1||2049253||1||1,2
1||2049267||1||2,1
1||2049267||1||3,1
1||2049280||1||1,5
1||2049280||1||5,2
1||2049280||1||7,4
1||2049280||1||8,2
1||2049280||1||9,4
1||2049280||2||1,1
1||2049280||2||5,2
1||2049280||3||4,2
1||2049280||3||10,1
1||2049280||3||11,-1
1||2049280||3||12,1
1||2049280||3||13,1
1||2049283||1||1,1
1||2049283||1||2,1
1||2049283||1||3,1
1||2049283||1||4,3
1||2049297||1||2,6
1||2049297||3||1,3
1||2049298||1||1,2
1||2049298||1||2,2
1||2049298||1||3,4
1||2049298||1||4,4
1||2049298||1||5,4
1||2049298||1||6,4
1||2049298||1||7,4
1||2049298||1||8,1
1||2049298||1||9,2
1||2049310||1||1,200
1||2049340||1||1,1
1||2049340||1||2,1
1||2049340||2||2,-1
1||2049347||1||1,2
1||2049348||1||1,1
1||2049353||1||3,1
1||2049353||1||4,1
1||2049353||1||6,1
1||2049353||2||1,1
1||2049353||2||2,2
1||2049353||2||5,1
1||2049353||3||4,-1
1||2049364||1||1,1
1||2049364||1||2,10
1||2049364||1||3,1
1||2049367||1||1,1
1||2049367||1||2,2
1||2049368||1||1,1
1||2049368||2||1,1
1||2049376||1||1,1
1||2049376||1||2,18.2
1||2049384||1||1,1
1||2049384||1||2,1
1||2049384||1||3,1
1||2049406||1||2,1
1||2049406||2||1,1
1||2049406||3||1,-1
1||2049406||4||2,-1
1||2049412||1||1,1
1||2049416||1||1,1
1||2049416||1||2,1
1||2049416||1||3,1
1||2049416||1||4,1
1||2049423||1||1,4
1||2049423||1||3,4
1||2049427||1||1,1
1||2049427||1||2,5
1||2049457||1||1,50
1||2049465||1||1,1
1||2049467||1||1,1
1||2049468||1||2,1
1||2049468||2||1,1
1||2049468||2||3,2
1||2049473||1||2,1
1||2049473||1||3,1
1||2049473||1||4,1
1||2049473||1||6,1
1||2049493||1||1,2
1||2049493||1||2,4
1||2049493||1||3,4
1||2049493||1||4,1
1||2049498||1||1,4
1||2049500||1||3,1
1||2049500||1||4,1
1||2049500||1||8,2
1||2049500||1||9,4
1||2049500||2||2,1
1||2049501||1||1,1
1||2049501||1||2,1
1||2049501||4||3,2
1||2049509||1||1,2
1||2049512||1||1,1
1||2049524||1||1,1
1||2049529||1||3,1
1||2049532||1||1,1
1||2049532||1||2,1
1||2049546||1||2,1
1||2049554||1||1,2
1||2049554||1||2,10
1||2049555||1||1,2
1||2049556||1||1,1
1||2049559||1||1,1
1||2049566||1||1,1
1||2049579||1||1,6
1||2049581||1||1,2
1||2049581||1||2,2
1||2049588||1||1,1
1||2049588||1||2,1
1||2049588||1||3,1
1||2049588||1||4,1
1||2049599||1||1,2
1||2049599||1||2,1
1||2049604||1||1,2
1||2049604||1||2,1
1||2049604||2||1,-2
1||2049621||1||1,1
1||2049621||1||5,10
1||2049621||2||2,10
1||2049621||3||6,1
1||2049622||1||14,1
1||2049622||1||15,16
1||2049622||1||16,16
1||2049622||2||14,-1
1||2049630||1||1,1
1||2049630||1||2,1
1||2049643||1||1,1
1||2049643||1||2,4
1||2049675||1||1,1
1||2049675||1||2,1
1||2049675||1||3,1
1||2049701||1||1,10
1||2049701||1||2,2
1||2049701||1||3,1
1||2049725||1||1,3
1||2049725||1||2,4
1||2049727||1||1,1
1||2049728||1||4,10
1||2049728||1||5,5
1||2049728||1||8,5
1||2049728||1||9,1
1||2049728||1||11,2
1||2049728||1||12,1
1||2049728||1||13,2
1||2049728||1||14,1
1||2049728||2||1,1
1||2049730||1||1,6
1||2049737||1||1,6
1||2049737||1||4,3
1||2049737||1||7,1
1||2049737||1||8,1
1||2049737||1||11,2
1||2049737||1||12,2
1||2049737||1||14,3
1||2049737||1||16,6
1||2049737||2||19,6
1||2049742||1||1,1
1||2049742||1||3,1
1||2049742||1||4,1
1||2049742||1||5,1
1||2049742||1||6,1
1||2049750||1||1,5
1||2049750||1||2,90
1||2049757||1||1,1
1||2049757||1||2,1
1||2049757||1||3,2
1||2049757||2||4,2
1||2049757||2||5,2
1||2049766||1||1,1
1||2049766||1||2,1
1||2049779||1||1,1
1||2049779||1||2,1
1||2049779||1||3,6
1||2049779||1||4,2
1||2049794||1||1,1
1||2049796||1||1,1
1||2049796||1||2,1
1||2049804||1||1,2
1||2049804||1||2,2
1||2049821||1||1,1
1||2049821||1||2,1
1||2049823||1||1,2
1||2049824||1||1,1
1||2049824||1||2,1
1||2049832||2||1,1
1||2049837||1||1,1
1||2049845||1||1,1
1||2049845||1||2,1
1||2049862||1||1,2
1||2049862||2||1,2
1||2049862||3||1,4
1||2049866||1||1,1
1||2049868||1||1,2
1||2049872||1||1,4
1||2049872||1||2,1
1||2049872||1||3,1
1||2049878||1||1,1
1||2049886||1||1,1
1||2049886||1||2,2
1||2049906||1||1,1
1||2049906||1||2,1
1||2049906||1||3,2
1||2049906||1||4,4
1||2049906||1||5,4
1||2049906||1||6,1
1||2049918||1||1,1
1||2049919||1||1,3
1||2049968||1||1,20
1||2049968||1||2,10
1||2049968||1||3,20
1||2049968||1||4,6
1||2049968||1||5,20
1||2049968||1||6,5
1||2049968||1||7,4
1||2049968||1||8,2
1||2049968||1||9,2
1||2049976||1||1,1
1||2049976||1||2,1
1||2049987||1||1,1
1||2049998||1||1,2
1||2049998||1||2,34.6
1||2049998||1||7,1
1||2049998||1||8,1
1||2049998||1||10,1
1||2049998||1||11,2
1||2049998||1||12,1
1||2049998||1||13,1
1||2049999||1||2,1
1||2050002||1||1,10
1||2050002||1||2,2
1||2050002||1||3,1
1||2050008||1||1,80
1||2050008||1||2,10
1||2050018||1||1,2
1||2050024||1||1,5
1||2050041||1||2,1
1||2050041||1||3,1
1||2050052||1||1,1
1||2050058||1||1,4
1||2050071||1||1,5
1||2050078||1||1,1
1||2050083||1||1,1
1||2050096||1||1,5
1||2050111||1||1,5
1||2050111||1||2,1
1||2050111||1||3,10
1||2050124||1||3,2
1||2050124||2||1,1
1||2050124||2||2,15
1||2050124||3||3,4
1||2050139||2||1,1
1||2050139||2||2,10
1||2050139||2||4,10
1||2050139||2||5,20
1||2050139||2||6,1
1||2050141||1||1,64
1||2050141||1||5,36
1||2050149||1||1,1
1||2050155||1||1,1
1||2050155||1||5,2
1||2050158||1||1,4
1||2050158||1||2,5
1||2050158||2||2,5
1||2050158||2||3,1
1||2050158||2||4,1
1||2050158||3||2,15
1||2050165||1||1,6
1||2050165||1||2,10
1||2050165||1||3,50
1||2050178||1||1,1
1||2050178||2||1,3
1||2050178||3||3,1
1||2050178||3||4,1
1||2050178||3||5,2
1||2050178||3||6,1
1||2050189||1||1,1
1||2050189||1||3,1
1||2050189||2||1,-1
1||2050201||1||1,1
1||2050201||2||2,1
1||2050202||1||1,50
1||2050208||1||1,4
1||2050209||1||1,1
1||2050215||1||2,3
1||2050215||1||3,2
1||2050244||1||1,1
1||2050248||1||2,4
1||2050261||1||2,1
1||2050261||1||3,3
1||2050261||1||4,1
1||2050261||1||6,1
1||2050261||1||7,10
1||2050261||1||8,10
1||2050261||1||9,4
1||2050261||1||10,1
1||2050278||1||1,2
1||2050335||1||1,6
1||2050335||1||2,1
1||2050337||1||1,1
1||2050348||1||1,1
1||2050348||1||2,2.5
1||2050348||1||4,8
1||2050348||2||4,2
1||2050348||3||5,20
1||2050356||1||1,1
1||2050373||1||2,2
1||2050391||1||6,2
1||2050398||1||1,2
1||2050401||1||3,2
1||2050418||1||1,20
1||2050421||1||3,3
1||2050436||1||1,1
1||2050440||1||2,1
1||2050444||1||1,6
1||2050444||1||2,1
1||2050444||1||3,1
1||2050444||1||6,1
1||2050444||1||7,4.285
1||2050454||1||4,3
1||2050454||1||5,3
1||2050459||1||1,6
1||2050462||1||1,1
1||2050462||1||2,1
1||2050462||1||3,1
1||2050462||1||4,1
1||2050462||1||6,1
1||2050479||1||1,1
1||2050485||1||1,2
1||2050485||1||2,34.36
1||2050497||1||1,1
1||2050497||1||2,1
1||2050503||1||2,1
1||2050511||1||2,1
1||2050541||1||2,2
1||2050541||2||1,2
1||2050547||1||1,1
1||2050547||1||2,1
1||2050547||1||3,1
1||2050567||1||1,1
1||2050569||1||1,16
1||2050611||1||2,2
1||2050622||1||1,1
1||2050622||2||1,-1
1||2050640||1||1,3
1||2050640||1||2,4
1||2050640||1||4,1
1||2050640||2||1,1
1||2050651||1||1,2
1||2050652||1||1,1
1||2050656||1||1,1
1||2050658||1||1,10
1||2050658||1||2,10
1||2050661||1||1,2
1||2050661||1||2,1
1||2050661||1||3,1
1||2050661||1||4,1
1||2050661||1||5,1
1||2050693||1||1,2
1||2050693||1||2,2
1||2050699||1||1,1
1||2050699||1||2,4
1||2050699||1||3,1
1||2050699||1||7,10
1||2050699||1||8,10
1||2050699||1||12,4
1||2050699||1||13,4
1||2050711||1||3,1
1||2050718||1||1,1
1||2050731||1||2,2
1||2050731||1||3,3
1||2050731||1||5,3
1||2050756||1||1,1
1||2050756||1||3,20
1||2050766||1||1,1
1||2050773||1||1,1
1||2050783||1||1,1
1||2050785||1||1,6
1||2050785||1||2,4
1||2050802||1||2,1
1||2050802||1||3,1
1||2050802||2||1,2
1||2050806||1||2,1
1||2050811||1||1,1
1||2050811||2||1,1
1||2050825||1||3,1
1||2050825||1||5,1
1||2050825||2||1,1
1||2050836||1||1,6
1||2050838||1||1,3
1||2050851||1||1,1
1||2050851||1||4,1
1||2050851||1||5,-1
1||2050862||1||1,2
1||2050862||1||4,2
1||2050865||1||1,2
1||2050875||1||1,1
1||2050875||2||1,-1
1||2050887||1||1,1
1||2050887||1||2,1
1||2050887||2||2,-1
1||2050892||1||1,50
1||2050892||1||2,50
1||2050911||1||1,2
1||2050912||1||1,1
1||2050925||1||2,1
1||2050926||1||1,2
1||2050947||1||1,1
1||2050947||2||2,1
1||2050971||1||1,2
1||2050972||1||1,2
1||2050985||1||1,3
1||2050985||1||2,2
1||2050991||1||1,1
1||2050991||1||2,1
1||2050994||1||2,1
1||2051003||1||1,2
1||2051005||1||1,1
1||2051021||1||1,1
1||2051021||1||4,1
1||2051023||1||1,12
1||2051024||1||1,4
1||2051029||1||1,1
1||2051033||1||1,1
1||2051033||1||2,1
1||2051033||2||2,-1
1||2051039||1||1,5
1||2051040||1||1,2
1||2051049||1||2,1
1||2051049||2||1,1
1||2051052||1||1,10
1||2051059||1||1,3
1||2051059||1||2,3
1||2051059||1||3,10
1||2051059||1||4,1
1||2051068||1||2,2
1||2051072||1||1,1
1||2051081||1||1,2
1||2051081||1||2,12
1||2051081||1||3,1
1||2051082||1||1,1
1||2051082||1||3,9
1||2051082||1||4,4
1||2051082||1||5,4
1||2051082||1||7,25
1||2051082||1||8,1
1||2051082||1||9,2
1||2051082||1||10,4
1||2051082||1||11,3
1||2051082||1||12,1
1||2051082||1||13,1
1||2051082||1||14,1
1||2051082||1||15,1
1||2051082||1||16,1
1||2051082||1||17,2
1||2051082||1||19,2
1||2051082||1||20,1
1||2051082||1||21,1
1||2051082||1||22,1
1||2051082||1||23,2
1||2051082||1||24,1
1||2051082||1||25,1
1||2051082||1||26,2
1||2051082||1||27,2
1||2051082||1||30,4
1||2051082||1||31,4
1||2051082||1||32,3.4
1||2051082||1||33,1
1||2051082||1||34,1
1||2051082||1||35,4
1||2051082||1||36,6
1||2051082||1||37,1
1||2051082||1||38,1
1||2051082||1||39,2.5
1||2051082||1||40,1
1||2051082||1||41,1
1||2051082||1||42,1
1||2051082||1||43,1
1||2051082||1||44,4
1||2051082||1||46,1
1||2051082||1||47,1
1||2051082||1||49,1
1||2051082||1||50,4
1||2051082||1||51,1
1||2051082||1||52,1
1||2051082||1||53,1
1||2051082||1||54,1
1||2051082||1||55,1
1||2051082||1||56,1
1||2051082||1||57,1
1||2051095||1||1,1
1||2051102||1||1,1
1||2051111||1||1,1
1||2051130||1||1,1
1||2051130||1||2,2
1||2051147||1||1,1
1||2051147||1||2,1
1||2051147||1||3,1
1||2051147||1||4,1
1||2051169||1||1,1
1||2051169||1||2,1
1||2051172||1||1,10
1||2051173||1||1,1
1||2051177||1||1,1
1||2051177||1||3,1
1||2051213||1||1,1
1||2051213||2||1,-1
1||2051217||1||1,20
1||2051224||1||1,1
1||2051226||1||3,2
1||2051226||1||4,2
1||2051228||1||1,8
1||2051235||1||1,2
1||2051236||1||1,1
1||2051245||1||1,1
1||2051247||1||1,1
1||2051252||1||2,20
1||2051252||1||3,20
1||2051264||1||1,4
1||2051264||1||2,3
1||2051264||1||3,2
1||2051264||1||4,1
1||2051264||1||5,10
1||2051264||1||6,10
1||2051265||1||2,1
1||2051265||1||3,1
1||2051265||1||5,1
1||2051265||1||6,2
1||2051265||1||7,34.36
1||2051270||1||1,2
1||2051270||1||2,1
1||2051270||1||3,2
1||2051272||1||2,1
1||2051276||1||1,2
1||2051286||1||1,1
1||2051290||1||1,1
1||2051295||1||1,5
1||2051296||1||1,4
1||2051296||1||2,4
1||2051297||1||2,2
1||2051311||1||1,3
1||2051311||1||2,1
1||2051318||1||1,8
1||2051318||1||2,2
1||2051329||1||1,1
1||2051334||1||1,1
1||2051343||1||2,1
1||2051343||1||3,1
1||2051343||2||2,-1
1||2051343||2||3,-1
1||2051354||1||1,7
1||2051358||1||1,1
1||2051358||1||2,1
1||2051365||1||1,1
1||2051372||1||1,3
1||2051409||1||1,3
1||2051456||1||1,2
1||2051460||1||1,4
1||2051477||1||1,1
1||2051477||2||1,-1
1||2051484||1||1,6
1||2051485||1||2,1
1||2051490||1||1,1
1||2051491||1||1,2
1||2051493||1||1,1
1||2051493||1||2,2
1||2051493||1||3,1
1||2051493||1||4,1
1||2051493||2||5,1
1||2051505||1||1,1
1||2051505||1||2,4
1||2051517||1||1,1
1||2051525||1||1,3
1||2051528||1||2,1
1||2051542||1||1,32
1||2051546||1||1,1
1||2051546||2||2,1
1||2051557||1||1,1
1||2051557||1||2,3
1||2051557||1||3,1
1||2051561||1||1,3
1||2051561||1||2,3
1||2051561||1||3,1
1||2051566||1||1,5
1||2051574||1||1,4
1||2051578||1||1,4
1||2051580||1||1,10
1||2051580||1||2,10
1||2051590||1||1,5
1||2051599||1||1,2
1||2051599||2||1,-2
1||2051601||1||1,1
1||2051614||1||2,4
1||2051620||1||1,50
1||2051621||1||1,1
1||2051621||1||3,1
1||2051621||1||4,6
1||2051623||1||1,8
1||2051623||1||3,2
1||2051623||1||4,2
1||2051642||1||1,1
1||2051642||2||1,-1
1||2051656||1||2,1
1||2051659||1||1,4
1||2051659||1||2,1
1||2051659||1||3,1
1||2051659||2||1,-4
1||2051665||1||1,1
1||2051670||1||1,1
1||2051673||1||1,1
1||2051673||1||2,17.3
1||2051673||1||3,1
1||2051677||1||1,1
1||2051677||1||2,2
1||2051677||1||3,1
1||2051681||1||1,1
1||2051685||1||1,2
1||2051685||1||2,2
1||2051687||1||1,4
1||2051687||1||2,4
1||2051705||1||1,1
1||2051716||1||2,1
1||2051716||2||1,2
1||2051730||1||1,6
1||2051732||1||1,1
1||2051732||2||1,-1
1||2051745||1||1,1
1||2051745||1||2,2
1||2051745||1||3,1
1||2051756||1||1,1
1||2051756||1||2,1
1||2051756||2||3,1
1||2051763||1||5,1
1||2051763||1||6,1
1||2051763||1||7,1
1||2051763||1||8,1
1||2051763||1||9,2
1||2051763||1||10,10
1||2051763||1||11,10
1||2051763||2||3,3
1||2051763||2||4,1
1||2051768||1||1,3
1||2051768||2||2,3
1||2051768||2||3,3
1||2051768||3||2,-3
1||2051768||3||3,-3
1||2051779||1||4,1
1||2051779||1||6,1
1||2051803||1||2,1
1||2051822||1||1,1
1||2051828||1||4,1
1||2051831||1||3,2
1||2051832||1||1,1
1||2051840||1||1,1
1||2051840||1||2,1
1||2051840||1||3,1
1||2051840||1||4,1
1||2051846||1||1,1
1||2051858||1||1,1
1||2051858||1||2,1
1||2051860||1||1,4
1||2051860||1||2,4
1||2051860||1||3,2
1||2051869||1||1,4
1||2051870||1||1,10
1||2051873||1||1,1
1||2051887||1||1,1
1||2051899||1||1,2
1||2051899||1||2,8
1||2051911||1||1,2
1||2051911||1||2,1
1||2051912||1||1,1
1||2051912||2||1,-1
1||2051914||1||1,1
1||2051923||1||1,1
1||2051923||1||2,1
1||2051923||1||3,1
1||2051929||1||1,1
1||2051935||1||1,1
1||2051948||1||1,2
1||2051948||1||2,1
1||2051948||1||3,1
1||2051951||1||2,2
1||2051951||1||3,4
1||2051951||1||4,2
1||2051952||1||1,1
1||2051959||1||1,1
1||2051959||1||2,17.7
1||2051959||1||3,1
1||2051959||1||4,1
1||2051961||1||1,4
1||2051961||1||2,4
1||2052019||1||3,1
1||2052026||1||1,1
1||2052040||1||4,1
1||2052040||2||1,3
1||2052040||2||2,4
1||2052040||3||4,2
1||2052040||4||3,6
1||2052040||4||5,3
1||2052040||6||6,2
1||2052054||1||3,1
1||2052056||1||1,1
1||2052060||1||1,1
1||2052110||1||1,1
1||2052110||1||2,1
1||2052110||1||3,1
1||2052110||1||4,1
1||2052110||1||5,1
1||2052110||1||6,1
1||2052110||1||7,1
1||2052110||1||8,1
1||2052110||1||9,17.3
1||2052110||1||10,1
1||2052116||1||1,1
1||2052117||1||1,70
1||2052119||1||1,6
1||2052127||1||1,1
1||2052136||1||1,4
1||2052165||1||1,1
1||2052165||1||2,1
1||2052167||1||1,1
1||2052167||1||2,1
1||2052167||1||3,3.7
1||2052167||1||4,1
1||2052167||1||5,4.3
1||2052167||1||6,2
1||2052167||1||7,1
1||2052167||1||8,1
1||2052167||1||9,8
1||2052167||1||11,1
1||2052167||1||12,1
1||2052167||1||13,1
1||2052176||1||1,1
1||2052176||1||3,1
1||2052176||1||4,1
1||2052176||1||5,1
1||2052176||1||10,1
1||2052176||1||11,10
1||2052176||2||1,-1
1||2052176||2||10,-1
1||2052188||1||1,3
1||2052195||1||1,6
1||2052195||1||2,5
1||2052199||1||3,1
1||2052206||1||2,1
1||2052206||1||3,1
1||2052206||2||4,1
1||2052206||2||5,1
1||2052206||2||6,1
1||2052206||2||7,17.3
1||2052206||2||8,2
1||2052206||2||10,1
1||2052212||1||1,1
1||2052212||1||2,5
1||2052212||1||3,1
1||2052212||1||4,1
1||2052212||1||5,1
1||2052212||1||6,1
1||2052212||1||7,0.87
1||2052213||1||2,1
1||2052219||1||1,3
1||2052219||1||2,2
1||2052223||1||1,2
1||2052231||1||1,1
1||2052231||1||2,1
1||2052233||1||1,10
1||2052233||1||2,1
1||2052242||1||1,1
1||2052243||1||1,1
1||2052243||1||2,1
1||2052243||1||3,1
1||2052255||1||1,1
1||2052259||1||1,30
1||2052262||1||1,1
1||2052262||1||3,2
1||2052262||1||4,1
1||2052264||1||1,6
1||2052264||1||2,5
1||2052264||1||3,5
1||2052264||1||4,6
1||2052282||1||1,2
1||2052282||1||2,2
1||2052285||1||1,1
1||2052285||1||2,1
1||2052288||1||1,1
1||2052288||1||2,1
1||2052289||1||1,2
1||2052294||1||2,1
1||2052301||1||1,1
1||2052353||1||1,1
1||2052353||2||2,1
1||2052363||1||1,2
1||2052365||1||1,1
1||2052365||1||2,1
1||2052367||1||2,1
1||2052367||1||3,1
1||2052367||1||4,1
1||2052374||1||1,2
1||2052374||1||2,5
1||2052384||1||1,4
1||2052389||1||1,1
1||2052389||1||2,2
1||2052389||1||3,1
1||2052396||1||1,1
1||2052399||1||1,1
1||2052399||1||2,10
1||2052399||1||3,10
1||2052399||1||4,1
1||2052399||1||5,5
1||2052399||1||6,5
1||2052399||2||1,-1
1||2052405||1||1,2
1||2052412||1||1,1
1||2052412||2||1,-1
1||2052425||1||1,4
1||2052428||1||1,5
1||2052429||1||1,3
1||2052429||1||2,3
1||2052430||1||1,6
1||2052435||1||1,1
1||2052437||1||1,1
1||2052437||1||4,1
1||2052437||2||1,-1
1||2052437||2||4,-1
1||2052450||1||1,1
1||2052469||1||1,2
1||2052469||2||1,-2
1||2052476||1||1,1
1||2052479||1||1,1
1||2052479||1||3,1
1||2052479||1||4,1
1||2052481||1||1,1
1||2052482||1||1,1
1||2052482||1||2,1
1||2052482||1||3,1
